C3_TH-26 Malicious IP's (30d):,,always,24h,"| tstats earliest(_time) as ""Earliest"" latest(_time) as ""Latest"" values(All_Traffic.user) AS user, 
values(All_Traffic.src_ip) AS sourceIP, values(All_Traffic.src_port) AS sourcePort, 
values(All_Traffic.dest_ip) AS destinationIP, values(All_Traffic.dest_port) AS destinationPort, 
values(All_Traffic.direction) AS direction, values(All_Traffic.action) AS action FROM 
datamodel=Network_Traffic WHERE All_Traffic.src_ip IN 

(50.21.183.63 

50.3.75.246 

199.21.113.151 

203.150.19.63 

173.243.126.142 

104.107.28.123 

23.6.24.15 

23.209.185.159 

185.121.177.177 

13.107.21.200 

172.217.10.142 

130.255.78.223 

185.121.177.53 

144.76.133.38 

45.63.25.55 

27.100.36.191 

89.18.27.34 

178.63.145.230 

104.168.144.17 

62.113.203.55 

192.35.177.64 

23.6.65.194 

195.201.179.207 

104.20.21.251 

23.3.13.137)All_Traffic.dest_ip IN (*) All_Traffic.dest_port IN (*) BY All_Traffic.dest_ip, 
All_Traffic.action

| fields Earliest, Latest, user, sourceIP, sourcePort, destinationIP, destinationPort, direction, 
action

| convert ctime(""Earliest"") ctime(""Latest"") timeformat=""%d/%m/%y %H:%M:%S"""
C3_TH-27 Search for malicious domains:,,always,24h,"index IN (prod_censornet

prod_checkpoint

prod_mimecast

prod_rapid7

prod_squid_proxy

test_windows_iis) (""*dimentos.com*"" OR ""*vaclicinni.xyz*"" OR ""*thulleultinn.club*"" OR 
""*oxythuler.cyou*"" OR ""*dictorecovery.cyou*"" OR ""*expertulthima.club*"")"
C3_TH-27 Search for malicious files:,,always,24h,"index IN (prod_aws

prod_checkpoint

prod_cisco_asa

prod_f5

prod_kong

prod_mimecast

prod_netscaler

prod_o365

prod_rapid7

prod_servicenow

prod_slack

prod_squid_proxy

prod_windows

test_windows_iis) (CONTI_README.txt)

| table category sourcetype index url user cs_host c_ip time date action dest dvc site"
C3_TH-27 Search for malicious IP addresses:,,always,24h,"index IN (prod_checkpoint

prod_cisco_asa

prod_cisco_ise) (""*68.183.20.194*"" OR ""*159.89.140.116*"" OR ""*83.97.20.160*"" OR ""*192.99.178.145*"" 
OR ""*38.135.122.194*"")

| table category sourcetype index url user cs_host c_ip time date action dest dvc site"
C3_TH-28 Search to view activity to malicious domains:,,always,24h,"| tstats min(_time) as Time values(Web.user) AS user, values(Web.dest) AS dest, 
values(Web.http_method) AS method, values(Web.url) AS url, values(Web.http_referrer) AS referrer, 
values(Web.http_user_agent) AS userAgent, values(Web.category) AS category, values(Web.action) AS 
action FROM datamodel=Web WHERE Web.dest IN (*) Web.url 

IN(*australiatourism.bazar*

*bestsightsofwildaustralia.bazar*

*restinaustraliaplace.bazar*

*sightsofsydney21.bazar*

*sydneynewtours.bazar*

*vacationinsydney2021.bazar*) Web.http_referrer IN (*) BY Web.url

| fields Time, user, dest, url, method, referrer, userAgent, category, action

| convert ctime(Time)"
C3_TH-28 Search to view presence of malicious file hashes:,,always,24h,"index IN (prod_windows prod_sophos_onprem ) sourcetype=WinEventLog 
(""21807bf30699429100f07c674e9f52f0"" OR

""441a9b57a778665b0689986265a59caf"" OR

""494e8dc63210ed59ab012ebb5be1a283"" OR

""c941c4a83663fa976cf0367844900bc6"" OR

""c9ea53bdb7010f189f3c4566a854c543"")"
C3_TH-29 File Hash Search (30d):,,always,24h,"index IN (prod_windows prod_sophos_onprem ) sourcetype=WinEventLog

(3f8975af51c5028a28097bd0fecc58a92f083abaa347c1f3565fe0309f0286c3 OR

7c24d99685623b604aa4b2686e9c1b843a4243eb1b0b7b096d73bcae3d8d5a79 OR

0f0e25e859bc6f21447ed196d557eb6cdba9737dd3de22a5183a505da0126302 OR

ac92d4c6397eb4451095949ac485ef4ec38501d7bb6f475419529ae67e297753 OR

b76e2eea653b480c8a559215aa08806fad4c83c60f9a5996e89d51709212ee29 OR

e6b0a56662d1f0544257c63e63b2f85ad7215f0df3a7f5a689dee66f27e24db7 OR

c087de89a3e2c83eb0e5b4bf11de01082518d2099667a63fb49df23206b132e3 OR

714f3edd04dcce475992d4b173a99ed1a10783d6b5b22cb342884875226396ab OR

878c2d30ac544c9cb9353675313cfd0b9e2cd4f1952f451b44b9c68849a403e8 OR

f6ffead3b5f3db5a7a00d1fef874c3d3ed7ecf095da2d981ebd691fdfa685716 OR

91450c079b924cdbe85c774ac414ee8824cb4182764c51c11c7f0a6fcf11b800 OR

00ef6637bea63d139f497f9b19c72bc526b85ab40d4ed62a1558930c0ebaa6e5 OR

95363884cf0cfa8a086cd09714ec1825469f2bfae513e908ec2ea1ffb4215143 OR

afb49eb1848957358695dabc101257dc008b327aaa45d6651dbfeebca646622f OR

fcdb76dd9ed127aa0d67615e30a9fbe167e6d5470b943e3a2aa4c33039e21c38 OR

7dc6d17f523f0e5edf4299c719c6272afc9c53a57c4a9a8cbdc099d00eec1623 OR

7a248603f91082b2f7d34037ed9974a39716fe72483002616d43eca59fc1e6dd OR

6660186d53830ad8135e7cd6205f79da69319871e636fba913b3465913ecf2ce OR

eba8b7356da43b24b7e62f362ada126596043a38bc5d8d3a9138a9b484d36e3e OR

67ee96c3666d51f14442f898204efa03e54ec829c901d09534d46416b4e59400 OR

fcc120cbbbf66a71a9c0e82d20ecfc6c5721b8ccb806755126c321545fd98d38 OR

dfc703a9b8498aa24306908fce67cbf894c7861e07ff778e3fd62315684b579b OR

e6bc1311af74b649c4ee6e54de5eed79dee7ece5a62d4e20d28114330707b1d1 OR

1e04335478d3681820124d2fc090f03dafe4a25a8101eaf879752f80f54841e8 OR

89fccb259fa583055e8ebb83c1dda513ecd679920772a4e3007d40e386bb356d OR

3e038841353a959f9ba4b0c293d2940f4a1b2de691eea76d44d85722129191dc OR

4a4a333147eb03fa0bfb7d0f03b37585669e4d056d63d31beecbb56eafc80c91 OR

d2ff06963c3fb1aea1d455d6e4cbddbb634c20fafb6466e6c0bcea739123cf7  OR

34a1bbb30373e208bfcde2a02f61df5b3656116725e931c4d105f27f087aedab OR

7bd29b61cdc2bbcdb2ba87ed9f103bba116eda52a53030242bc74742429ab494 OR

3d04dfa5abeadcf03bd21c6913e69f030e6e5051a91973a5a0f50b2fd683fc78 OR

746a28d9e35ca198af34d2c8841d4bf60076032a5a83f1c1cc272bb85461e6a2 OR

71bbe0c0a5a97e1f96aca9a01ab82b6a326adae668567ff46f3edc4813fa96d4 OR

f637dfdfc08e7572ee4e385fa144612ec7bbb72643f0afb87afd8bc90f71e12b OR

b568fc8764e1e941b1c0d6657800619c12012f0fdae975d2147ad6ced4e0266f OR

034121fab09a580e13c6664b4f48c9ae83655f8207549f230be65673d7e3ab2b OR

ba458c505bc5c40e7bd37551b28c7a32a10afe99fe1b36dc9c06610d22a1f632 OR

bc8c022317b3d4f93b8fd148e008714551c0769ae79049cb00787e71ef822d34 OR

037f8275756462f617b51fb8c93b2363c1da3eea67cf9d84127c9a201d9120ab OR

eb8cef45544a8c411d83df1e82b09fa70d329f9551ba1119ab9c03725851002a OR

bcb9857db47e01bc9b351a08a0064c019efdd5502d67e5793b257c26985256b0 OR

1cfba0ba32dbe3bb0b14a95da032d6cda94eaa5c65135973eea16d12e07e5b58 OR

191cb21f2adbc9d0bf94c42cfafe4b4c1ba58755d60539ee8c8a6aa291e46bfa OR

794127b6920fe3138328b48123a4445dd661d270e174e9358096f3283e7cf3ad OR

f74493ad84a320460bb99d9914db037facbb506b6710365fed85b2cfdb6d0505 OR

15f73ca1a359afe474442df3e569934bc73aea7a8173d0384b4923b5d78356e8 OR

0bbb92a61b4f0773ccfea0dfe75ba26fddf5dcdfc6845e59debf6ca4f41c7ff1 OR

316d3100899028dfca3b76db82a4e5090496292a0fa467cd9827135deb721eb9 OR

c07a554690440bfed88e72059e348fdd234d02a4ad62854eb0b0d96054efa2f4)"
C3_TH-29 IPv4 Search(7d):,,always,24h,"index IN (prod_checkpoint

prod_cisco_asa

prod_cisco_ise) (134.19.177.46 OR

194.33.45.132 OR

103.133.104.124 OR

103.232.55.27 OR

194.5.98.38 OR

103.207.36.177 OR

185.222.58.147 OR

194.5.97.87 OR

5.206.224.194 OR

185.19.85.176 OR

104.171.113.195 OR

103.151.123.132 OR

31.210.21.99 OR

103.151.123.132 OR

31.210.20.96 OR

87.98.245.48 OR

185.38.142.241 OR

104.236.223.230 OR

185.38.142.241 OR

79.134.225.104 OR

185.203.119.28 OR

103.133.109.176 OR

64.188.13.141 OR

193.218.118.85 OR

74.125.193.102)

| table category sourcetype index url user cs_host c_ip time date action dest dvc site"
C3_TH-29 Malicious Domains (90d):,,always,24h,"| tstats min(_time) as Time values(Web.user) AS user, values(Web.dest) AS dest, 
values(Web.http_method) AS method, values(Web.url) AS url, values(Web.http_referrer) AS referrer, 
values(Web.http_user_agent) AS userAgent, values(Web.category) AS category, values(Web.action) AS 
action FROM datamodel=Web WHERE Web.dest IN (*) Web.url 

IN (""*new.www1.biz*""

""*smasters.otzo.com*""

""*sriggggs.dynamic-dns.net*""

""*punisher.shacknet.us*""

""*italidiegwu12.duckdns.org*""

""*jbfrost.live*""

""*nectarclampplaza.com*""

""*str-master.pw*"") Web.http_referrer IN (*) BY Web.url

| fields Time, user, dest, url, method, referrer, userAgent, category, action

| convert ctime(Time)"
C3_TH-30 Search for domains 30 days:,,always,24h,"| tstats min(_time) as Time values(Web.user) AS user, values(Web.dest) AS dest, 
values(Web.http_method) AS method, values(Web.url) AS url, values(Web.http_referrer) AS referrer, 
values(Web.http_user_agent) AS userAgent, values(Web.category) AS category, values(Web.action) AS 
action FROM datamodel=Web WHERE Web.dest IN (*) Web.url 

IN (""*temisleyes.com*"" ""*catsdegree.com*"" ""*www.privatlab.com*"" ""*darksidedxcftmqa.onion*"" 
""https://darksidedxcftmqa.onion*"" ""www.mega.nz*"" ""*athaliaoriginals.com*"" ""*darksidfqzcuhtk2.onion*"" 
""*koliz.xyz*"" ""*lagrom.com*"" ""*los-web.xyz*"" ""*sol-doc.xyz*"" ""http://sol-doc.xyz/sol/ID-482875588*"" 
""https://athaliaoriginals.com/*"" ""https://lagrom.com/find.html?key=id#-*"" 
""https://lagrom.com:443/font.html"" ""https://lagrom.com:443/night.html"" 
""https://lagrom.com:443/online.html"" ""https://lagrom.com:443/send.html"" ""baroquetees.com*"" 
""*securebestapp20.com*"" ""http://185.117.119.87/update.exe"") Web.http_referrer IN (*) BY Web.url

| fields Time, user, dest, url, method, referrer, userAgent, category, action

| convert ctime(Time)"
C3_TH-30 Search for IPs 30 days:,,always,24h,"index IN (prod_checkpoint

prod_cisco_asa

prod_cisco_ise) (198.54.117.200 OR

198.54.117.198 OR

198.54.117.199 OR

198.54.117.197 OR

104.193.252.197 OR

162.244.81.253 OR

185.180.197.86 OR

81.91.177.54 OR

185.117.119.87)

| table category sourcetype index url user cs_host c_ip time date action dest dvc site"
C3_TH-30 Search to find malicious hashes 30 days:,,always,24h,"index IN (prod_windows prod_sophos_onprem ) sourcetype=WinEventLog

(243dff06fc80a049f4fb37292f8b8def0fce29768f345c88ee10699e22b0ae60

12ee27f56ec8a2a3eb2fe69179be3f7a7193ce2b92963ad33356ed299f7ed975

9cee5522a7ca2bfca7cd3d9daba23e9a30deb6205f56c12045839075f7627297

5860f2415aa9a30c045099e3071f099313f653ae1806d6bcdb5f47d5da96c6d7

78782fd324bc98a57274bd3fff8f756217c011484ebf6b614060115a699ee134

dc4b8dfff72ff08ec4daa8db4c096a350a9a1bf5434ba7796ab10ec1322ac38c

8cfd28911878af048fb96b6cc0b9da770542576d5c2b20b193c3cfc4bde4d3bc

4edb883d1ac97824ee42d9f92917cc84b52995abcd17b2852a7e3d5bb567ffbe

e9417cb1baec2826e3f5a6f64ade26c1374d74d8aa41bfabd29ea20ea5894b14

fb76b4a667c6d790c39fcc93a3aac8cd2a224f0eb9ece4ecfd7825f606c2a8b6

4d9432e8a0ceb64c34b13d550251b8d9478ca784e50105dc0d729490fb861d1a

508dd6f7ed6c143cf5e1ed6a4051dd8ee7b5bf4b7f55e0704d21ba785f2d5add

cc54647e8c3fe7b701d78a6fa072c52641ac11d395a6d2ffaf05f38f53112556

68872cc22fbdf0c2f69c32ac878ba9a7b7cf61fe5dd0e3da200131b8b23438e7

1ef8db7e8bd3aaba8b1cef96cd52fde587871571b1719c5d40f9a9c98dd26f84

43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa

ec153c3cb67f742b12a35a498d93cd80f47b19ea7b7eb0de217139f136ea0073

533672da9d276012ebab3ce9f4cd09a7f537f65c6e4b63d43f0c1697e2f5e48d

1cc7c198a8a2c935fd6f07970479e544f5b35a8eb3173de0305ebdf76a0988cb

151fbd6c299e734f7853497bd083abfa29f8c186a9db31dbe330ace2d35660d5

ac092962654b46a670b030026d07f5b8161cecd2abd6eece52b7892965aa521b

06cfe7f5d88e82f7adda6d8333ca8b302debb22904c68a942188be5730e9b3c8

afb22b1ff281c085b60052831ead0a0ed300fac0160f87851dacc67d4e158178

17139a10fd226d01738fe9323918614aa913b2a50e1a516e95cced93fa151c61

0839aabe5fd63b16844a27b3c586c02a044d119010a1a40ee4035501c34eae0d

f42bcc81c05e8944649958f8b9296c5523d1eb8ab00842d66530702e476561ef

adcb912694b1abcdf9c467b5d47abe7590b590777b88045d10992d34a27aa06e

6228f75f52fd69488419c0e0eb3617b5b894a566a93e52b99a9addced7364cff

bac2149254f5ce314bab830f574e16c9d67e81985329619841431034c31646e0

f764c49daffdacafa94aaece1d5094e0fac794639758e673440329b02c0fda39

691515a485b0b3989fb71c6807e640eeec1a0e30d90500db6414035d942f70a5

6d656f110246990d10fe0b0132704b1323859d4003f2b1d5d03f665c710b8fd3

e0c0cbc50a9ed4d01a176497c8dba913cbbba515ea701a67ef00dcb7c8a84368

48a848bc9e0f126b41e5ca196707412c7c40087404c0c8ed70e5cee4a418203a

6d134cdf470f03707ad481b617e67b9018f92f72a0e2fb3e6cc9f2ab17ac1439

1667e1635736f2b2ba9727457f995a67201ddcd818496c9296713ffa18e17a43

27214dcb04310040c38f8d6a65fe03c14b18d4171390da271855fdd02e06768f

3dabd40d564cf8a8163432abc38768b0a7d45f0fc1970d802dc33b9109feb6a6

516664139b0ddd044397a56482d7308d87c213c320a3151ccb9738e8f932654b

58d21840d915aaf4040ceb89522396124c82f325282f805d1085527e1e2ccfa1

6836ec8588b8049bcd57cd920b7a75f1e206e5e8bb316927784afadb634ea4d8

71692622b63ec19d2b266fb81a11f026f74041fcf5523daf16f14230caf43032

91ff9edf889befd0f4a6be50a1a074c7c1d2f26a694587ac87740d9a641cd5db

b6855793aebdd821a7f368585335cb132a043d30cb1f8dccceb5d2127ed4b9a4

bafa2efff234303166d663f967037dae43701e7d63d914efc8c894b3e5be9408

bfb31c96f9e6285f5bb60433f2e45898b8a7183a2591157dc1d766be16c29893

d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be

da3bb9669fb983ad8d2ffc01aab9d56198bd9cedf2cc4387f19f4604a070a9b5

df869907fb32560472915b86b12e07b89cfa58bcd63c47fec54c5032626c5c63

e5c94b799ad91049f97305b4ccff6e92e66f4da4d302177a8b578c3bb3f7cb43

ec368752c2cf3b23efbfa5705f9e582fc9d6766435a7b8eea8ef045082c6fbce

029c5d48e425206e2ae84a63d62bdbc80362702913b38618a423c541c8a0ed40

05459376bbe170c277739cab4e425530aff0a15616297b63f0ad665c3ce0f18a

0a0c225f0e5ee941a79f2b7701f1285e4975a2859eb4d025d96d9e366e81abb9

124e83f0812629fbc7ee0330002d7e5026b0f79e29a7d42facd62dd67b83549a

17ee406d40737e0d9e7ccaf17416461ab68fc77ec77758b4bcb4f782ae45a1b4

204af8409799f7b334d23fb7b1581453447366e50d8ee574563f60670bc3733a

2d82be244e23001148ed5a6d83856b6f7cd20c3f7786481303d5d584c51ff5f0

32163991a522545523358d4255d95e45d10be3442db71994ca6ecb089df9f245

35bade966650a624c6cbd71aad2b444a8676e71b98c13874bcd33f25d9131d79

43ff2eb30e7b8eb2eb284d2dd42aded786356419c6a9eeda3b941470aed65d2f

46753892de2ae2a55d74b704813ba487af219a29f973c28aad7fda09ac6cfc2d

56e7b9c4b8962b6ff0d1e0162ca8515a07b576cd47ba90221354838733f8689a

57e3813447a34d75c82f1daf536d3ae05e85757eeec67448081a1e7d7a7158b1

6a89815f6278d0e7763a545b5ff623a9693029afa5c5f8ac15a22f94868288bf

90dfcd6b2350a35c06519b2d1bd55e7a571724cb36213ea499d2905215dd0a7f

976c584484439e923426502f11e0f4c22af249b7b2e889ec6432c4b4008d8abf

9ec775df6c32e3277363fbc01e949336a5452173b1a621d6aa81fb81563f84fb

a11cc5051e3a88428db495f6d8e4b6381a1cb3fa5946a525ef5c00bfcb44e210

a68c61b08d7b7eb7f13ada3e07b0df219cd3724fbd170e5dbee0c116fe7b0856

b5a94f998743a62d8e5f9c0857368dddd526d4b9dd7ddecc60f246207b5f6efd

b9fa10f068530007845b84d97d5cd1cba9e69e832a8afd7b49dfddc33def257c

bac7f1cb70a0fe909590f7b270248705d216b4abaf4e5dd4969fa4f1949badec

becce918e158a9ecdc81d49badfeb7c5c5098f607485700cc45cab3c2211068a

c281ed1b4f68416247907f0ac9f9c410d22db3e55def60ee1fe7093daabb7215

c718e6eaa1a446e0a3d72b533b3552c4419e9e2c646e48a5cbfeb6a7ee88c3dc

cbbc7052fed8d0002d07736a68219f01a5a4e1c19ee50310e2381e96fa8836ed

d0310c05af050555e9c7e4d005c28fc174cc288e41d44c3d919bfb1f5b88e486

d490cd8d7de06c53d634ea0e199fbb2976ff4b5458c856bbe144bf5d894091db

e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230

f73044fadb6ee95308c3de89692ac97f707f600e92cee6f217b2a9b657bdb64a)"
C3_TH-31 Search for Windows Pcap Drivers (30d):,,always,24h,"index IN (prod_checkpoint prod_cisco* prod_o365 prod_windows prod_sophos*)EventCode=4697 (""*pcap*"" 
OR ""*npcap*"" OR ""*npf*"" OR ""*nm3*"" OR ""*ndiscap*"" OR ""*nmnt*"" OR ""*windivert*"" OR ""*USBPcap*"" OR 
""*pktmon*"")"
C3_TH-32 Search for PSexec or WMI IoC (30d):,,always,24h,"index IN (prod_checkpoint prod_cisco* prod_o365 prod_windows prod_sophos*) EventCode=1121 AND 
(Process_Name IN (""*\\wmiprvse.exe"" ""*\\psexesvc.exe"") OR New_Process_Name IN (""*\\wmiprvse.exe"" 
""*\\psexesvc.exe"") OR process_name IN (""*\\wmiprvse.exe"" ""*\\psexesvc.exe"") OR new_process_name IN 
(""*\\wmiprvse.exe"" ""*\\psexesvc.exe""))

| convert ctime(_time) as Time timeformat=""%d/%m/%y %H:%M:%S""

| stats earliest(Time) as ""Earliest"" latest(Time) as ""Latest"" values(user) as User values(EventCode) 
as EventCode values(Message) as Message by host"
C3_TH-33 Check for evidence of mimikatz PrintNightmare module: (30 days),,always,24h,"index IN (test_windows

prod_windows) source=""WinEventLog*"" EventCode=4688 OR EventCode=592 AND (""*misc::printnightmare*"" OR 
(""*/server:*"" AND ""*/library:\\*"" AND ""*.dll""))"
C3_TH-33 Search for evidence of powershell PrintNightmare module: (30 days),,always,24h,"index IN (test_windows

prod_windows) source=""WinEventLog*"" EventCode=4688 OR EventCode=592 AND (""*Invoke-Nightmare*"" OR 
(""*-DLL*"" AND ""*.dll"") OR (""*-DriverName*"" AND ""*-NewUser*""))"
C3_TH-33 Search for evidence of Rundll32.exe PrintNightmare module: (30 days),,always,24h,"index IN (test_windows

prod_windows) (source=WinEventLog*) EventCode=4688 OR EventCode=592 New_Process_Name=*rundll32.exe 
Creator_Process_Name=*spoolsv.exe"
C3_TH-33 Search for relevant event codes for indication of exploitation:,,always,24h,"index IN (test_windows

prod_windows) source=""WinEventLog*"" AND (EventCode=4688 OR EventCode=592) AND (""*spoolsv.exe*"" OR 
""*\AppCrash_spoolsv.exe_*"")"
C3_TH-33 Search to view spoolsv.exe errors associated with PrintNightmare exploit: (30 Days),,always,24h,"index IN (test_windows

prod_windows) source=""WinEventLog*"" ((ErrorCode=""0x45A"" (EventCode=""808"" OR EventCode=""4909""))

OR (""The print spooler failed to load a plug-in module"" OR ""*\\drivers\\x64\\*"")) AND *mimispool*"
C3_TH-34 Check For Connections to Domains (30d):,,always,24h,"| tstats values(Web.user) AS user, values(Web.dest) AS dest, values(Web.http_method) AS method, 
values(Web.url) AS url, values(Web.http_referrer) AS referrer, values(Web.http_user_agent) AS 
userAgent, values(Web.category) AS category, values(Web.action) AS action FROM datamodel=Web WHERE 
Web.dest IN (*) Web.url IN (""*f0525443.xsph.ru*""

""*f0525538.xsph.ru*""

""*f0526889.xsph.ru*""

""*f0528108.xsph.ru*""

""*f0528018.xsph.ru*""

""*f0528103.xsph.ru*""

""*f0527632.xsph.ru*""

""*f0527590.xsph.ru*""

""*f0527586.xsph.ru*""

""*f0527577.xsph.ru*""

""*f0527472.xsph.ru*""

""*f0527475.xsph.ru*""

""*f0527235.xsph.ru*""

""*f0526632.xsph.ru*""

""*f0526333.xsph.ru*""

""*f0525244.xsph.ru*""

""*f0525767.xsph.ru*""

""*f0525168.xsph.ru*""

""*f0525255.xsph.ru*""

""*f0525053.xsph.ru*"") Web.http_referrer IN (*) BY Web.url

| fields user, dest, url, method, referrer, userAgent, category, action"
C3_TH-34 Search for activity to IPs (30d),,always,24h,"| tstats values(Web.user) AS user, values(Web.dest) AS dest, values(Web.http_method) AS method, 
values(Web.url) AS url, values(Web.http_referrer) AS referrer, values(Web.http_user_agent) AS 
userAgent, values(Web.category) AS category, values(Web.action) AS action FROM datamodel=Web WHERE 
Web.dest IN (*) Web.url IN (""*f0525443.xsph.ru*""

""*f0525538.xsph.ru*""

""*f0526889.xsph.ru*""

""*f0528108.xsph.ru*""

""*f0528018.xsph.ru*""

""*f0528103.xsph.ru*""

""*f0527632.xsph.ru*""

""*f0527590.xsph.ru*""

""*f0527586.xsph.ru*""

""*f0527577.xsph.ru*""

""*f0527472.xsph.ru*""

""*f0527475.xsph.ru*""

""*f0527235.xsph.ru*""

""*f0526632.xsph.ru*""

""*f0526333.xsph.ru*""

""*f0525244.xsph.ru*""

""*f0525767.xsph.ru*""

""*f0525168.xsph.ru*""

""*f0525255.xsph.ru*""

""*f0525053.xsph.ru*"") Web.http_referrer IN (*) BY Web.url

| fields user, dest, url, method, referrer, userAgent, category, action"
C3_TH-34 Search for presence of suspicious hashes in the estate (30 days):,,always,24h,"index IN (prod_windows prod_sophos_onprem ) sourcetype=WinEventLog

(B935689B73080CBB9E705E0E598554D1551803E405607CEEABAFE763AA6F9977 

73CF0383A1DC61D851478D5C12408F19A426DD6DA3B347135D0D02A30B4E7545

9EA73CAC6A19E97458C24AA41D11D0A259EC9E374F58C5861FCA83F2984EC9FA

80C6688BEE8ED522D3045F46729803A9925857C0AC6B0A4CC2EE552820014197

7376C43230CE320552C655C6A1CDAD03A4A65395F241A763758BF8F13375474B

99875E7786B803B50675D3FDE7B3B297EB0291582A71D07FDE68A6F4B1E66C4E

CD6D89DEB28453839DFFCBD5F95EA988DD1845F763FD6ABD33FC62189ECAB339

3279E4790191B9C9306B8C6870D6E6D4D1990F33B6B1B1E44876F32D9FAD83FA

453005576C7EDBFDFBD0E0B96D3ACABA53FCDAB6B0DDA0F18375EA898BDBBFD4

2F1AF29DF7E0104B363D1D5F905FD978ECA948151D55334753E1540F6217AC95

824D880A5331A14827C549B6277E57DBDF55CBBCF63EA6F9EE47C788258CD313

B6C563486ADE09FBE672D8ACB34736FEE2B36D217DF5EA1D4E3C6BF07DC375C4

DDB32192DB103ECF44FDBE3E0CF4DA8D61853BD90B46EC3721B6760EDEC8FBEB

3F9A83AFB95B22057FE64588AF8CC3A4F463615DEDFB56F4077FA8BBD7607A9F

FFB99BB263054241D6D3C9330EA911A3B596B3F0D1146CD5C09DF2652A3A8DA8

35296AA729A0A7FFB94E8141EF9DE20315F88412D1C68DBB81FBAE5FA871F914

515FEDD3B73D5E818BF55CB918C9788E1F89B4E8C185A90DCB5B66B38C87C17F

860388A45EED8C7BAEB4CF3B3AF742222E060DA5723A7E6724D5B6B22F43C697

C063D617F9DBBB3A9951BDCD24876DC72D912CF3E15BC7C6C7F24BB72EA42D62

EE36ED5F99897A9A56FEA264B68F89A3B08973717096A0476412A319CAEF1F80)"
